Timestamp,SensorID,Temp,Humid,PH,EC,N,P,K,DateTime,Latitude,Longitude,Satellites,HDOP
9857,1,204,802,438,774,40,56,139,Invalid,Invalid,Invalid,0,0
11664,1,204,802,438,801,42,57,143,Invalid,Invalid,Invalid,0,0
13664,1,204,802,438,801,42,57,145,Invalid,Invalid,Invalid,0,0
16165,1,204,804,457,803,42,57,143,Invalid,Invalid,Invalid,0,0
18165,1,204,804,457,804,42,57,143,Invalid,Invalid,Invalid,0,0
21661,1,204,807,452,788,41,56,141,Invalid,Invalid,Invalid,0,0
23335,1,204,807,452,821,43,58,146,Invalid,Invalid,Invalid,0,0
25335,1,205,809,447,807,42,58,144,Invalid,Invalid,Invalid,0,0
27843,1,205,806,447,820,43,59,146,Invalid,Invalid,Invalid,0,0
29843,1,205,807,447,809,42,58,144,Invalid,Invalid,Invalid,0,0
32340,1,205,807,442,819,43,58,146,Invalid,Invalid,Invalid,0,0
34340,1,205,807,442,808,42,58,144,Invalid,Invalid,Invalid,0,0
36849,1,205,806,437,817,42,58,146,Invalid,Invalid,Invalid,0,0
68593,2,185,331,900,812,58,81,162,Invalid,Invalid,Invalid,0,0
70536,2,185,331,900,842,60,84,168,Invalid,Invalid,Invalid,0,0
73113,2,185,333,900,836,59,83,167,Invalid,Invalid,Invalid,0,0
75113,2,185,333,900,818,58,81,163,Invalid,Invalid,Invalid,0,0
77608,2,185,333,900,842,60,84,168,Invalid,Invalid,Invalid,0,0
79608,2,185,332,900,836,59,83,167,Invalid,Invalid,Invalid,0,0
102799,3,178,344,900,774,55,77,154,Invalid,Invalid,Invalid,0,0
105602,3,178,341,900,742,53,74,148,Invalid,Invalid,Invalid,0,0
108184,3,178,341,900,752,53,75,150,Invalid,Invalid,Invalid,0,0
110184,3,178,340,900,752,53,75,150,Invalid,Invalid,Invalid,0,0
112688,3,178,338,900,747,53,74,149,Invalid,Invalid,Invalid,0,0
114688,3,178,338,900,742,53,72,145,Invalid,Invalid,Invalid,0,0
117192,3,178,340,900,763,54,76,152,Invalid,Invalid,Invalid,0,0
119192,3,179,340,900,752,53,75,150,Invalid,Invalid,Invalid,0,0
123461,3,181,338,900,731,52,73,146,Invalid,Invalid,Invalid,0,0
125265,3,182,339,900,742,53,74,148,Invalid,Invalid,Invalid,0,0
