Timestamp,SensorID,Temp,Humid,PH,EC,N,P,K,DateTime,Latitude,Longitude,Satellites,HDOP
18846,1,171,431,749,208,14,19,49,Invalid,Invalid,Invalid,0,0
20653,1,171,433,588,212,14,19,49,Invalid,Invalid,Invalid,0,0
22653,1,171,434,588,211,14,19,50,Invalid,Invalid,Invalid,0,0
25163,1,171,435,588,212,14,19,50,Invalid,Invalid,Invalid,0,0
27163,1,171,434,510,212,14,19,50,Invalid,Invalid,Invalid,0,0
29654,1,171,433,510,211,14,19,49,Invalid,Invalid,Invalid,0,0
31654,1,171,433,510,211,14,19,49,Invalid,Invalid,Invalid,0,0
34166,1,171,432,462,210,14,19,49,Invalid,Invalid,Invalid,0,0
36166,1,171,431,462,211,14,19,49,Invalid,Invalid,Invalid,0,0
38672,1,171,431,447,210,14,19,49,Invalid,Invalid,Invalid,0,0
97300,2,160,364,716,45,3,4,9,Invalid,Invalid,Invalid,0,0
111879,2,160,361,700,45,3,4,9,Invalid,Invalid,Invalid,0,0
126466,2,160,365,700,45,3,4,9,Invalid,Invalid,Invalid,0,0
127165,2,163,365,700,43,3,4,8,Invalid,Invalid,Invalid,0,0
133740,2,164,364,700,43,3,4,8,Invalid,Invalid,Invalid,0,0
134439,2,164,364,700,43,3,4,8,Invalid,Invalid,Invalid,0,0
136246,2,164,364,700,43,3,4,8,Invalid,Invalid,Invalid,0,0
138246,2,164,365,700,43,3,4,8,Invalid,Invalid,Invalid,0,0
140767,2,164,364,700,43,3,4,8,Invalid,Invalid,Invalid,0,0
143443,2,164,364,700,42,3,4,8,Invalid,Invalid,Invalid,0,0
145443,2,164,364,700,42,3,4,8,Invalid,Invalid,Invalid,0,0
150748,2,164,363,700,43,3,4,8,Invalid,Invalid,Invalid,0,0
176940,3,159,271,700,35,2,3,7,Invalid,Invalid,Invalid,0,0
179435,3,159,271,700,35,2,3,7,Invalid,Invalid,Invalid,0,0
183147,3,161,272,900,35,2,3,7,Invalid,Invalid,Invalid,0,0
185017,3,162,271,900,35,2,3,7,Invalid,Invalid,Invalid,0,0
187661,3,163,271,900,35,2,3,7,Invalid,Invalid,Invalid,0,0
189661,3,163,271,900,35,2,3,7,Invalid,Invalid,Invalid,0,0
192168,3,163,270,876,34,2,3,6,Invalid,Invalid,Invalid,0,0
194168,3,163,271,861,34,2,3,6,Invalid,Invalid,Invalid,0,0
196668,3,163,270,842,34,2,3,6,Invalid,Invalid,Invalid,0,0
198668,3,163,270,835,34,2,3,6,Invalid,Invalid,Invalid,0,0
201176,3,163,270,821,34,2,3,6,Invalid,Invalid,Invalid,0,0
203176,3,163,271,814,34,2,3,6,Invalid,Invalid,Invalid,0,0
205671,3,163,272,807,34,2,3,6,Invalid,Invalid,Invalid,0,0
207671,3,163,271,800,33,2,3,6,Invalid,Invalid,Invalid,0,0
