Timestamp,SensorID,Temp,Humid,PH,EC,N,P,K,DateTime,Latitude,Longitude,Satellites,HDOP
57947,1,184,484,558,115,10,14,36,Invalid,Invalid,Invalid,0,0
60497,1,184,483,535,115,10,14,36,Invalid,Invalid,Invalid,0,0
62497,1,184,483,535,115,10,14,36,Invalid,Invalid,Invalid,0,0
65982,1,184,482,515,115,10,14,36,Invalid,Invalid,Invalid,0,0
67667,1,184,482,515,115,10,14,36,Invalid,Invalid,Invalid,0,0
69667,1,184,481,515,115,10,14,36,Invalid,Invalid,Invalid,0,0
72172,1,184,480,499,115,10,14,36,Invalid,Invalid,Invalid,0,0
112748,2,159,409,700,9,0,0,1,Invalid,Invalid,Invalid,0,0
115441,2,159,408,700,9,0,0,1,Invalid,Invalid,Invalid,0,0
117441,2,159,409,700,9,0,0,1,Invalid,Invalid,Invalid,0,0
119941,2,159,408,700,9,0,0,1,Invalid,Invalid,Invalid,0,0
121941,2,159,409,700,9,0,0,1,Invalid,Invalid,Invalid,0,0
160586,3,157,426,700,9,0,0,1,Invalid,Invalid,Invalid,0,0
162586,3,157,424,700,9,0,0,1,Invalid,Invalid,Invalid,0,0
165091,3,157,425,700,9,0,0,1,Invalid,Invalid,Invalid,0,0
167091,3,157,426,700,9,0,0,1,Invalid,Invalid,Invalid,0,0
169590,3,157,427,700,9,0,0,1,Invalid,Invalid,Invalid,0,0
171590,3,157,423,700,9,0,0,1,Invalid,Invalid,Invalid,0,0
174094,3,157,425,700,9,0,0,1,Invalid,Invalid,Invalid,0,0
