Timestamp,SensorID,Temp,Humid,PH,EC,N,P,K,DateTime,Latitude,Longitude,Satellites,HDOP
29650,1,171,221,714,134,11,15,38,Invalid,Invalid,Invalid,0,0
31650,1,171,221,636,134,11,15,38,Invalid,Invalid,Invalid,0,0
38809,1,171,220,565,132,11,15,38,Invalid,Invalid,Invalid,0,0
39635,1,171,220,565,133,11,15,38,Invalid,Invalid,Invalid,0,0
41315,1,171,220,565,137,11,15,39,Invalid,Invalid,Invalid,0,0
44877,1,171,220,516,133,11,15,38,Invalid,Invalid,Invalid,0,0
46682,1,171,220,516,137,11,15,39,Invalid,Invalid,Invalid,0,0
48682,1,171,220,493,137,11,15,39,Invalid,Invalid,Invalid,0,0
90839,2,144,264,747,12,0,1,2,Invalid,Invalid,Invalid,0,0
92839,2,145,265,732,11,0,1,2,Invalid,Invalid,Invalid,0,0
95341,2,146,262,722,11,0,1,2,Invalid,Invalid,Invalid,0,0
97341,2,147,264,712,11,0,1,2,Invalid,Invalid,Invalid,0,0
99844,2,147,264,700,11,0,1,2,Invalid,Invalid,Invalid,0,0
101844,2,147,263,700,11,0,1,2,Invalid,Invalid,Invalid,0,0
162137,3,145,263,719,13,0,1,2,Invalid,Invalid,Invalid,0,0
163797,3,145,265,719,13,0,1,2,Invalid,Invalid,Invalid,0,0
165797,3,146,264,719,13,0,1,2,Invalid,Invalid,Invalid,0,0
168304,3,147,266,726,13,0,1,2,Invalid,Invalid,Invalid,0,0
170304,3,147,264,726,13,0,1,2,Invalid,Invalid,Invalid,0,0
