Timestamp,SensorID,Temp,Humid,PH,EC,N,P,K,DateTime,Latitude,Longitude,Satellites,HDOP
50595,1,196,431,549,112,10,14,36,Invalid,Invalid,Invalid,0,0
53110,1,196,429,549,112,10,14,36,Invalid,Invalid,Invalid,0,0
55943,1,196,443,534,112,10,14,36,Invalid,Invalid,Invalid,0,0
58493,1,196,441,534,112,10,14,36,Invalid,Invalid,Invalid,0,0
60493,1,196,441,534,112,10,14,36,Invalid,Invalid,Invalid,0,0
63006,1,196,438,516,112,10,14,36,Invalid,Invalid,Invalid,0,0
100802,2,168,419,700,0,0,0,0,Invalid,Invalid,Invalid,0,0
102686,2,168,416,700,0,0,0,0,Invalid,Invalid,Invalid,0,0
105313,2,168,416,700,0,0,0,0,Invalid,Invalid,Invalid,0,0
107313,2,168,416,700,0,0,0,0,Invalid,Invalid,Invalid,0,0
109819,2,168,418,687,0,0,0,0,Invalid,Invalid,Invalid,0,0
143032,3,165,399,700,0,0,0,0,Invalid,Invalid,Invalid,0,0
144847,3,165,394,700,0,0,0,0,Invalid,Invalid,Invalid,0,0
146847,3,166,394,700,0,0,0,0,Invalid,Invalid,Invalid,0,0
149358,3,167,394,700,0,0,0,0,Invalid,Invalid,Invalid,0,0
152035,3,168,394,700,0,0,0,0,Invalid,Invalid,Invalid,0,0
153845,3,168,394,700,0,0,0,0,Invalid,Invalid,Invalid,0,0
