Timestamp,SensorID,Temp,Humid,PH,EC,N,P,K,DateTime,Latitude,Longitude,Satellites,HDOP
79568,1,-1,393,516,113,10,14,36,Invalid,Invalid,Invalid,0,0
82255,1,192,392,516,113,10,14,36,Invalid,Invalid,Invalid,0,0
83078,1,192,390,503,113,10,14,36,Invalid,Invalid,Invalid,0,0
84763,1,192,391,503,113,10,14,36,Invalid,Invalid,Invalid,0,0
86763,1,192,390,492,113,10,14,36,Invalid,Invalid,Invalid,0,0
89261,1,192,390,492,113,10,14,36,Invalid,Invalid,Invalid,0,0
91261,1,192,389,492,113,10,14,36,Invalid,Invalid,Invalid,0,0
119032,2,163,414,700,6,0,0,1,Invalid,Invalid,Invalid,0,0
120840,2,164,413,700,6,0,0,1,Invalid,Invalid,Invalid,0,0
122840,2,165,412,700,6,0,0,1,Invalid,Invalid,Invalid,0,0
125333,2,166,410,700,6,0,0,1,Invalid,Invalid,Invalid,0,0
127333,2,167,411,700,6,0,0,1,Invalid,Invalid,Invalid,0,0
156037,3,165,418,900,7,0,0,1,Invalid,Invalid,Invalid,0,0
158723,3,166,417,900,7,0,0,1,Invalid,Invalid,Invalid,0,0
160723,3,167,412,900,7,0,0,1,Invalid,Invalid,Invalid,0,0
163222,3,167,413,900,7,0,0,1,Invalid,Invalid,Invalid,0,0
167687,3,167,410,900,7,0,0,1,Invalid,Invalid,Invalid,0,0
