Timestamp,SensorID,Temp,Humid,PH,EC,N,P,K,DateTime,Latitude,Longitude,Satellites,HDOP
39420,1,186,247,451,127,11,15,38,Invalid,Invalid,Invalid,0,0
41420,1,186,247,451,127,11,15,38,Invalid,Invalid,Invalid,0,0
43930,1,186,247,442,127,11,15,38,Invalid,Invalid,Invalid,0,0
45930,1,186,247,442,127,11,15,38,Invalid,Invalid,Invalid,0,0
48426,1,186,247,442,127,11,15,38,Invalid,Invalid,Invalid,0,0
50426,1,186,247,437,127,11,15,38,Invalid,Invalid,Invalid,0,0
79048,2,151,257,700,10,0,1,2,Invalid,Invalid,Invalid,0,0
81048,2,151,256,700,10,0,1,2,Invalid,Invalid,Invalid,0,0
83552,2,151,260,743,10,0,1,2,Invalid,Invalid,Invalid,0,0
85552,2,151,259,736,10,0,1,2,Invalid,Invalid,Invalid,0,0
88081,2,152,259,719,10,0,1,2,Invalid,Invalid,Invalid,0,0
129470,3,156,313,734,12,0,1,2,Invalid,Invalid,Invalid,0,0
131470,3,157,313,734,12,0,1,2,Invalid,Invalid,Invalid,0,0
133986,3,158,313,740,12,0,1,2,Invalid,Invalid,Invalid,0,0
136788,3,158,313,740,12,0,1,2,Invalid,Invalid,Invalid,0,0
139372,3,158,313,740,12,0,1,2,Invalid,Invalid,Invalid,0,0
141372,3,158,313,740,12,0,1,2,Invalid,Invalid,Invalid,0,0
